ReserveStatus,Male,Price,CouponDiscount,Domestic,VIPStatus,TripReason,Vehicle,Cancel,LeadTime,IsWeekend,DiscountRatio,BookingMonth,DepartureMonth,BookingWeekday,DepartureWeekday,DepartureHour,BookingHour,FromFreq,ToFreq
4,1,41.41,0.0,1,Unknown,Work,Train,1,175423.79,0,0.0,10,11,6,1,17,16,14641,6142
2,0,42.37,0.0,1,Unknown,Work,Train,0,900876.667,0,0.0,9,9,4,0,22,11,5293,15161
2,0,41.41,0.0,1,Unknown,Int,Train,0,2381957.137,1,0.0,8,9,5,5,12,22,5293,15161
3,1,43.58,0.0,1,True,Work,Bus,0,58964.593,0,0.0,6,6,0,1,12,19,14641,165
3,1,34.26,0.0,1,True,Work,Bus,0,391572.637,0,0.0,10,10,4,1,14,1,14641,1327
2,1,59.66,0.0,1,Unknown,Work,Train,0,32642.63,0,0.0,10,10,0,0,21,12,14641,6142
2,0,53.91,0.0,1,Unknown,Int,Train,0,2000402.653,0,0.0,2,3,6,1,16,12,4860,6142
4,1,26.74,0.0,1,Unknown,Work,Train,1,106139.003,0,0.0,7,7,0,1,20,15,1759,15161
2,0,63.34,0.0,1,Unknown,Int,Train,0,1993405.223,0,0.0,9,9,5,0,17,15,1021,6142
3,1,59.59,0.0,1,True,Int,Bus,0,95631.293,1,0.0,7,7,4,5,14,11,3394,47
4,0,39.53,0.0,1,Unknown,Int,Train,1,798792.13,0,0.0,8,9,1,3,23,18,1428,446
2,1,22.48,0.0,1,Unknown,Work,Train,0,1760610.57,1,0.0,9,10,6,5,20,11,13,15161
3,1,31.22,0.0,1,True,Work,Bus,0,89394.147,1,0.0,8,8,4,5,23,22,1399,998
2,1,59.85,0.0,1,Unknown,Int,Train,0,91226.97,1,0.0,2,2,5,6,22,21,320,6142
2,1,55.44,0.0,1,Unknown,Work,Train,0,179961.913,0,0.0,2,2,6,1,15,13,14641,998
2,0,30.43,0.0,1,Unknown,Int,Train,0,626590.683,1,0.0,10,11,6,6,21,15,14641,442
3,1,60.4,0.0,1,True,Work,Bus,0,92197.92,1,0.0,9,10,4,5,14,12,123,15161
2,1,31.48,0.0,1,Unknown,Int,Train,0,979755.473,1,0.0,10,10,1,5,16,8,5293,15161
3,1,47.03,0.0,1,True,Int,Bus,0,88017.013,0,0.0,10,10,1,2,16,16,3394,571
3,1,24.73,0.0,1,True,Work,Bus,0,167465.983,0,0.0,10,11,0,2,14,15,14641,3607
2,0,26.74,0.0,1,Unknown,Work,Train,0,811473.183,0,0.0,9,9,1,3,20,11,1759,15161
5,1,36.89,0.0,1,True,Work,Bus,1,163491.53,0,0.0,9,9,1,3,16,19,4860,20
2,1,41.41,0.0,1,Unknown,Int,Train,0,2233251.05,0,0.0,9,10,5,3,12,15,5293,15161
2,1,28.37,0.0,1,Unknown,Int,Train,0,1830897.383,1,0.0,2,3,6,6,22,17,14641,6142
4,0,45.52,0.0,1,Unknown,Int,Train,1,1836384.113,0,0.0,9,10,4,4,11,5,5293,122
3,1,27.06,0.0,1,True,Work,Bus,0,7782.91,0,0.0,8,8,3,3,10,8,4860,2671
3,1,23.31,0.0,1,True,Int,Bus,0,568051.69,0,0.0,7,7,3,3,7,17,469,446
5,1,39.02,0.0,1,True,Work,Bus,1,12731.917,0,0.0,8,8,0,0,22,19,14641,189
3,1,39.32,0.0,1,True,Work,Bus,0,11421.92,1,0.0,3,3,5,5,18,14,14641,1311
4,0,21.52,0.0,1,Unknown,Work,Train,1,303326.217,0,0.0,7,8,6,3,2,13,1399,571
3,1,24.73,0.0,1,True,Work,Bus,0,26054.067,0,0.0,5,5,6,0,0,17,14641,3607
5,1,38.21,0.0,1,True,Work,Bus,1,86346.09,0,0.0,10,10,6,0,22,22,1759,15161
2,0,41.41,0.0,1,Unknown,Int,Train,0,1656211.063,0,0.0,9,9,3,2,0,20,5293,15161
2,1,37.61,0.0,1,Unknown,Int,Train,0,3042104.683,1,0.0,7,8,6,6,18,13,545,6142
3,0,28.38,0.0,1,True,Work,Bus,0,128941.767,0,0.0,2,3,0,2,8,20,1428,330
2,1,27.48,0.0,1,Unknown,Int,Train,0,585528.383,0,0.0,5,6,2,2,15,20,14641,30
3,0,23.72,0.0,1,True,Work,Bus,0,343233.553,0,0.0,5,5,4,1,22,23,97,15161
3,0,29.8,0.0,1,True,Int,Bus,0,161828.293,1,0.0,8,8,3,5,11,14,14641,330
2,1,59.66,0.0,1,Unknown,Int,Train,0,2256921.167,1,0.0,9,10,0,5,21,18,5293,15161
2,0,30.23,0.0,1,Unknown,Int,Train,0,103092.44,0,0.0,10,10,2,3,13,8,1428,89
2,1,35.79,0.0,1,Unknown,Work,Train,0,52414.61,0,0.0,10,10,2,3,2,11,1399,571
4,0,41.07,0.0,1,Unknown,Int,Train,1,721968.193,0,0.0,9,9,2,4,1,16,14641,239
5,1,45.61,0.0,1,True,Work,Bus,1,20329.993,1,0.0,9,9,5,5,19,13,275,330
4,1,26.67,0.0,1,Unknown,Int,Train,1,1155666.483,0,0.0,5,5,3,2,18,9,14641,62
3,1,44.59,0.0,1,True,Work,Bus,0,376528.06,0,0.0,10,10,0,4,20,11,284,34
3,0,26.77,0.0,1,True,Int,Bus,0,1227707.587,0,0.0,4,5,0,0,23,18,883,95
3,1,38.92,1.17,1,True,Work,Bus,0,19985.913,0,0.03006166495375128,9,9,3,3,22,16,222,15161
3,1,35.68,0.0,1,True,Int,Bus,0,75858.6,1,0.0,7,7,5,6,8,11,1428,330
4,0,24.57,0.0,1,Unknown,Work,Train,1,215062.737,0,0.0,10,10,1,3,21,10,14641,340
3,1,22.5,0.0,1,True,Work,Bus,0,90777.267,0,0.0,8,8,3,4,23,22,14641,15
3,1,31.22,0.0,1,True,Work,Bus,0,193681.68,0,0.0,6,6,5,0,17,11,1399,2671
2,0,59.86,0.0,1,Unknown,Int,Train,0,1370834.867,0,0.0,4,5,0,2,12,15,67,6142
5,1,31.42,0.0,1,True,Work,Bus,1,128750.62,0,0.0,9,9,3,4,22,10,145,571
3,1,21.89,0.0,1,True,Work,Bus,0,58074.287,1,0.0,6,6,5,5,19,2,883,15161
2,1,56.52,0.0,1,Unknown,Int,Train,0,10957.047,0,0.0,9,9,4,4,20,17,233,15161
2,0,41.36,0.0,1,Unknown,Int,Train,0,424945.147,0,0.0,9,10,4,2,13,15,14641,6142
2,1,41.21,0.0,1,Unknown,Int,Train,0,2600513.657,0,0.0,2,3,6,1,23,20,14641,6142
3,1,24.32,0.0,1,True,Work,Bus,0,90895.177,0,0.0,3,3,1,2,23,22,14641,62
3,1,21.49,0.0,1,True,Int,Bus,0,265559.547,1,0.0,6,6,2,5,15,13,312,15161
3,1,51.08,0.0,1,True,Work,Bus,0,108590.16,0,0.0,7,7,1,2,23,16,3394,15161
3,1,45.61,0.0,1,True,Work,Bus,0,374718.87,0,0.0,9,9,6,3,17,8,168,15161
3,1,52.7,0.17,1,True,Work,Bus,0,192703.0,0,0.0032258064516129032,9,9,5,0,15,9,101,446
2,1,52.24,0.0,1,Unknown,Work,Train,0,153852.327,1,0.0,9,9,3,5,1,6,14641,6142
2,1,23.25,0.0,1,Unknown,Int,Train,0,171845.1,1,0.0,6,6,4,6,16,16,1021,6142
2,0,50.41,0.0,1,Unknown,Int,Train,0,1825227.377,0,0.0,2,3,2,2,20,17,5293,15161
5,1,47.63,0.0,1,True,Work,Bus,1,91132.38,0,0.0,7,7,3,4,20,19,4860,442
5,1,46.62,0.0,1,True,Work,Bus,1,433438.417,0,0.0,8,8,2,0,20,20,74,15161
3,0,44.59,0.0,1,True,Work,Bus,0,1128459.113,1,0.0,9,9,6,5,17,16,469,1237
2,1,31.48,0.0,1,Unknown,Int,Train,0,626760.29,0,0.0,10,10,3,3,23,17,14641,6142
3,1,24.73,0.0,1,True,Int,Bus,0,51015.643,0,0.0,9,9,2,3,11,21,4860,15161
4,0,22.13,0.0,1,Unknown,Int,Train,1,187332.623,1,0.0,9,9,3,5,17,13,14641,6142
5,1,24.73,0.0,1,True,Work,Bus,1,26586.203,0,0.0,10,10,1,1,10,3,14641,3607
5,1,40.54,0.0,1,True,Work,Bus,1,511598.92,0,0.0,9,9,5,4,21,22,3394,257
3,0,24.73,0.0,1,True,Work,Bus,0,66087.723,0,0.0,10,10,3,4,11,17,14641,3607
5,0,26.35,0.0,1,True,Work,Bus,1,154055.227,1,0.0,9,9,4,6,7,12,149,15161
2,1,44.84,0.0,1,Unknown,Int,Train,0,78460.517,0,0.0,10,10,2,3,11,14,5293,15161
4,1,41.35,0.0,1,Unknown,Work,Train,1,376146.01,1,0.0,10,10,1,6,2,17,101,1510
2,0,55.1,0.0,1,Unknown,Work,Train,0,187733.63,0,0.0,10,10,6,1,18,14,14641,6142
3,1,34.26,0.0,1,True,Work,Bus,0,118155.05,0,0.0,6,6,6,0,23,15,14641,1327
4,0,55.83,0.0,1,Unknown,Int,Train,1,1684562.603,0,0.0,3,4,6,4,23,11,1428,6142
5,1,60.4,0.0,1,True,Work,Bus,1,24963.657,0,0.0,10,10,0,0,18,11,14641,162
2,0,49.63,0.0,1,Unknown,Work,Train,0,172320.353,0,0.0,11,11,2,4,22,22,1072,15161
3,1,24.32,0.0,1,True,Work,Bus,0,231918.44,0,0.0,10,10,0,2,23,7,545,15161
3,1,50.68,0.0,1,True,Work,Bus,0,115686.77,1,0.0,9,10,4,5,14,6,1063,446
2,1,44.65,0.0,1,Unknown,Work,Train,0,108039.453,0,0.0,7,8,6,0,22,16,5293,15161
5,1,51.08,0.0,1,True,Work,Bus,1,69788.893,0,0.0,8,8,0,1,18,22,14641,1311
2,1,57.05,0.36,1,Unknown,Work,Train,0,322172.233,1,0.0063102541630149,2,2,2,6,15,21,3394,15161
3,1,29.59,0.0,1,True,Work,Bus,0,105339.657,1,0.0,6,6,4,5,23,18,449,15161
3,1,29.8,0.0,1,True,Work,Bus,0,58557.7,1,0.0,8,8,6,6,23,6,85,15161
2,0,46.05,0.0,1,Unknown,Work,Train,0,84361.51,1,0.0,10,10,5,6,12,12,14641,998
2,0,42.37,0.0,1,Unknown,Int,Train,0,499592.063,0,0.0,10,10,3,2,15,20,14641,6142
3,1,53.01,0.0,1,True,Work,Bus,0,89993.403,0,0.0,2,2,3,4,15,14,1072,1311
3,1,24.73,0.0,1,True,Int,Bus,0,26340.973,0,0.0,9,9,4,4,16,9,4860,15161
3,1,36.69,0.0,1,True,Work,Bus,0,269435.257,0,0.0,9,9,6,2,21,18,1399,3607
3,1,40.13,0.0,1,True,Work,Bus,0,7496.577,0,0.0,6,6,2,2,19,17,14641,13
2,1,21.62,0.0,1,Unknown,Work,Train,0,114651.91,0,0.0,6,6,5,0,1,17,63,1311
3,1,26.96,0.0,1,True,Work,Bus,0,128569.347,0,0.0,8,8,6,0,23,12,4860,2671
3,1,29.8,0.0,1,True,Work,Bus,0,72307.93,0,0.0,6,6,4,4,20,0,4860,521
2,1,32.48,0.0,1,Unknown,Work,Train,0,1091725.783,0,0.0,7,8,1,0,13,22,427,1510
2,1,25.18,0.0,1,Unknown,Int,Train,0,108804.793,0,0.0,4,4,0,1,7,1,5293,15161
3,1,23.92,0.0,1,True,Int,Bus,0,17210.34,1,0.0,7,7,5,5,16,11,312,15161
3,1,24.32,0.0,1,True,Int,Bus,0,37544.753,1,0.0,8,8,4,5,1,15,67,15161
5,1,39.63,0.0,1,False,Work,Bus,1,220273.343,0,0.0,7,7,1,4,10,21,1428,3607
2,1,39.43,0.0,1,Unknown,Work,Train,0,19347.987,0,0.0,5,5,1,1,18,13,1759,998
2,0,31.48,0.0,1,Unknown,Int,Train,0,379662.373,1,0.0,6,6,1,6,7,22,5293,15161
3,1,24.73,0.0,1,True,Work,Bus,0,52762.25,0,0.0,10,10,1,2,13,22,14641,3607
2,1,46.72,0.51,1,Unknown,Work,Train,0,18953.723,1,0.01091609589041096,2,2,6,6,16,10,1021,6142
3,1,24.73,0.0,1,True,Work,Bus,0,157856.213,0,0.0,9,9,1,3,13,17,4860,15161
4,0,38.97,0.0,1,Unknown,Int,Train,1,2444777.607,1,0.0,7,8,5,5,23,16,5293,15161
3,1,40.54,0.0,1,True,Work,Bus,0,126674.41,0,0.0,10,10,6,0,21,10,3394,1311
2,1,31.48,0.0,1,Unknown,Int,Train,0,2249021.057,0,0.0,8,9,5,3,23,23,14641,6142
3,1,24.73,0.0,1,True,Work,Bus,0,417373.743,0,0.0,9,9,5,3,9,13,1021,100
3,0,24.73,0.11,1,True,Work,Bus,0,226890.86,1,0.004448038819247877,6,6,3,6,0,9,4860,15161
3,0,57.36,0.0,1,True,Work,Bus,0,164901.127,1,0.0,10,10,4,6,14,16,449,1510
3,1,38.92,0.0,1,True,Work,Bus,0,6516.227,0,0.0,9,9,1,1,22,20,222,15161
2,1,36.94,0.0,1,Unknown,Work,Train,0,1330161.287,0,0.0,10,10,1,3,6,21,14641,91
3,0,21.69,0.0,1,True,Work,Bus,0,83278.527,1,0.0,9,9,5,6,20,21,1759,998
2,1,31.48,0.0,1,Unknown,Int,Train,0,57724.29,0,0.0,5,5,2,3,7,15,14641,6142
5,1,40.54,0.0,1,True,Work,Bus,1,66878.573,0,0.0,9,9,3,4,10,15,284,2671
3,0,40.13,0.0,1,True,Int,Bus,0,36519.307,1,0.0,9,9,5,5,22,11,14641,13
3,0,24.73,0.0,1,True,Int,Bus,0,68118.53,0,0.0,8,8,1,2,9,14,14641,521
3,0,24.73,0.0,1,True,Work,Bus,0,64141.43,0,0.0,7,7,0,0,18,0,14641,3607
3,1,46.22,0.0,1,True,Work,Bus,0,256661.027,0,0.0,11,11,1,4,17,17,54,15161
3,0,38.31,0.0,1,False,Work,Bus,0,63926.833,0,0.0,9,9,2,3,8,14,14641,846
3,0,26.76,0.0,1,True,Work,Bus,0,234748.037,0,0.0,7,7,5,1,7,14,3394,3607
3,1,47.84,0.0,1,True,Work,Bus,0,146668.55,0,0.0,10,11,6,1,15,22,1759,52
3,0,21.89,0.0,1,True,Work,Bus,0,73367.69,0,0.0,9,9,2,3,9,13,883,15161
2,1,43.71,0.0,1,Unknown,Int,Train,0,951535.003,1,0.0,5,5,1,5,11,10,380,6142
2,1,46.05,0.0,1,Unknown,Work,Train,0,645055.707,1,0.0,10,11,6,6,12,1,1063,15161
5,1,24.73,0.0,1,True,Work,Bus,1,91149.663,0,0.0,8,8,1,2,23,22,4860,15161
5,1,24.73,0.0,1,True,Work,Bus,1,43543.23,1,0.0,10,10,5,5,23,11,14641,3607
3,1,42.16,0.0,1,True,Int,Bus,0,51588.293,1,0.0,7,7,5,5,19,5,14641,112
3,0,45.0,0.0,1,True,Work,Bus,0,314534.853,0,0.0,7,7,5,1,16,1,4860,52
3,0,24.73,0.0,1,True,Work,Bus,0,725180.22,0,0.0,9,10,0,2,0,15,4860,15161
3,0,30.4,0.0,1,True,Work,Bus,0,773496.843,0,0.0,4,5,1,3,22,23,14,15161
2,1,48.77,0.0,1,Unknown,Int,Train,0,635750.137,0,0.0,4,4,3,3,17,9,545,6142
3,1,34.46,0.0,1,True,Work,Bus,0,346713.353,1,0.0,10,10,1,5,22,21,43,15161
2,1,50.65,0.0,1,Unknown,Int,Train,0,1386541.963,0,0.0,7,8,5,0,13,12,116,6142
5,1,41.15,0.0,1,True,Work,Bus,1,264657.22,0,0.0,3,3,6,2,16,14,14641,15
3,0,24.73,0.0,1,True,Int,Bus,0,138783.593,1,0.0,6,6,4,5,23,9,4860,15161
3,1,43.58,0.0,1,True,Int,Bus,0,384521.687,0,0.0,5,5,4,1,22,11,14641,334
2,1,41.41,0.0,1,Unknown,Work,Train,0,57013.327,1,0.0,9,9,4,5,11,20,5293,15161
3,0,24.73,0.0,1,True,Work,Bus,0,36362.953,1,0.0,5,5,4,5,2,15,320,15161
2,0,62.84,0.0,1,Unknown,Int,Train,0,1785509.65,0,0.0,2,3,3,3,8,16,4860,6142
2,0,49.05,0.0,1,Unknown,Int,Train,0,1496049.903,1,0.0,2,2,2,5,21,13,116,6142
3,0,27.16,0.0,1,True,Int,Bus,0,34706.26,0,0.0,3,3,1,1,22,12,3394,40
3,1,53.51,0.0,1,True,Work,Bus,0,433957.88,0,0.0,9,9,3,1,20,19,1021,1311
2,1,24.02,0.0,1,Unknown,Work,Train,0,580614.2,0,0.0,7,7,4,4,16,23,1072,15161
4,0,52.24,0.0,1,Unknown,Int,Train,1,2771996.5,0,0.0,8,9,6,4,1,23,14641,6142
2,0,35.72,0.0,1,Unknown,Int,Train,0,1317753.113,0,0.0,3,3,1,2,13,7,14641,6142
3,1,24.73,0.0,1,True,Work,Bus,0,115809.967,0,0.0,10,10,6,0,23,15,4860,15161
3,1,43.58,0.62,1,True,Work,Bus,0,17464.233,0,0.014226709499770538,10,10,2,2,21,16,14641,334
3,1,21.89,0.0,1,True,Work,Bus,0,111774.127,0,0.0,8,8,1,2,10,2,62,15161
3,1,43.58,0.0,1,True,Work,Bus,0,11483.987,0,0.0,8,8,1,1,21,18,75,15161
2,0,43.82,0.0,1,Unknown,Int,Train,0,4757387.73,0,0.0,6,8,2,1,14,12,312,6142
3,1,42.16,0.0,1,True,Work,Bus,0,31155.487,1,0.0,8,8,5,5,21,13,213,15161
2,0,31.48,0.0,1,Unknown,Int,Train,0,251795.547,1,0.0,6,6,2,5,7,9,5293,15161
3,1,40.44,0.16,1,True,Work,Bus,0,428088.237,0,0.003956478733926806,6,6,6,4,21,22,1428,2671
4,1,49.81,0.0,1,Unknown,Int,Train,1,256637.413,1,0.0,9,10,3,6,11,12,14641,571
5,1,51.08,0.0,1,True,Work,Bus,1,1386980.553,0,0.0,9,10,5,0,16,14,3394,15161
5,0,25.74,0.0,1,True,Work,Bus,1,81660.363,1,0.0,6,6,5,6,12,14,4860,88
2,1,23.48,0.0,1,Unknown,Int,Train,0,436123.84,0,0.0,8,8,2,0,21,20,14641,1510
3,1,38.92,0.0,1,True,Work,Bus,0,24068.12,0,0.0,10,10,4,4,23,17,14641,189
3,1,51.08,0.0,1,True,Work,Bus,0,448892.3,0,0.0,9,9,6,4,19,14,3394,15161
2,1,31.48,0.0,1,Unknown,Int,Train,0,1126314.913,0,0.0,6,6,2,1,16,15,5293,15161
5,1,24.73,0.0,1,True,Work,Bus,1,150987.153,0,0.0,8,8,3,4,23,5,14641,3607
3,1,21.89,0.0,1,True,Work,Bus,0,4939.593,0,0.0,8,8,0,0,14,13,883,15161
3,1,27.77,0.0,1,True,Work,Bus,0,41745.13,0,0.0,7,7,1,1,22,10,1399,571
2,1,41.36,0.0,1,Unknown,Work,Train,0,13531.213,0,0.0,6,6,4,4,16,12,14641,6142
3,1,24.73,0.0,1,True,Work,Bus,0,168300.68,1,0.0,9,10,3,5,14,15,4860,15161
2,0,49.81,0.0,1,Unknown,Work,Train,0,231996.703,0,0.0,6,6,6,2,12,20,427,15161
3,1,26.35,0.0,1,True,Work,Bus,0,121695.493,1,0.0,5,5,4,5,23,14,149,15161
3,0,24.73,0.0,1,True,Work,Bus,0,97472.95,0,0.0,10,10,0,1,18,14,14641,3607
3,1,32.43,0.0,1,True,Work,Bus,0,106370.277,0,0.0,4,4,0,1,19,13,14641,16
2,1,56.52,0.0,1,Unknown,Work,Train,0,784077.873,0,0.0,7,8,5,0,14,13,233,15161
2,0,20.96,0.0,1,Unknown,Int,Train,0,615706.767,1,0.0,4,4,5,5,19,16,1759,15161
4,1,30.45,0.0,1,Unknown,Work,Train,1,680832.58,0,0.0,4,4,3,4,18,21,14641,334
3,1,55.74,0.0,1,True,Work,Bus,0,12069.063,1,0.0,9,9,6,6,23,19,14641,530
3,1,26.96,0.0,1,True,Work,Bus,0,165613.81,1,0.0,8,8,4,6,7,9,4860,2671
2,1,57.05,0.0,1,Unknown,Work,Train,0,62969.983,0,0.0,4,4,6,0,14,21,3394,15161
4,0,22.98,0.0,1,Unknown,Int,Train,1,425682.32,0,0.0,7,7,4,1,22,0,14641,334
3,1,29.8,0.0,1,True,Work,Bus,0,179104.197,1,0.0,10,10,3,5,12,10,4860,521
3,1,34.46,0.0,1,True,Work,Bus,0,14992.13,0,0.0,3,3,3,3,18,13,469,523
5,0,26.76,0.0,1,True,Work,Bus,1,178836.17,1,0.0,10,10,4,6,13,11,3394,1510
2,1,36.21,0.0,1,Unknown,Work,Train,0,86097.73,0,0.0,10,10,0,1,20,20,14641,3607
3,1,28.38,2.03,1,True,Work,Bus,0,13303.027,0,0.0715292459478506,2,2,3,3,20,16,40,15161
2,1,63.34,0.0,1,Unknown,Int,Train,0,875455.44,0,0.0,9,10,5,1,17,14,1021,6142
2,0,37.12,0.0,1,Unknown,Int,Train,0,1237001.403,0,0.0,4,4,1,1,23,16,14641,6142
2,0,35.57,0.0,1,Unknown,Int,Train,0,58606.173,1,0.0,5,5,4,5,16,23,14641,6142
4,0,36.84,0.0,1,Unknown,Int,Train,1,788678.497,0,0.0,4,5,1,3,12,9,1063,15161
2,1,35.6,0.0,1,Unknown,Work,Train,0,1940307.847,0,0.0,9,9,3,4,18,7,168,15161
3,0,26.55,0.0,1,True,Int,Bus,0,279509.94,1,0.0,8,8,3,6,9,3,14641,103
3,1,40.54,0.0,1,True,Int,Bus,0,59730.437,0,0.0,9,9,6,0,10,17,3394,257
3,1,38.31,0.0,1,False,Work,Bus,0,109909.543,0,0.0,9,9,0,1,18,11,14641,846
2,0,31.48,0.0,1,Unknown,Int,Train,0,1430032.72,0,0.0,5,6,6,2,7,18,14641,6142
3,1,26.35,0.0,1,True,Int,Bus,0,293011.58,0,0.0,3,3,5,1,23,14,14641,530
3,0,31.01,0.0,1,True,Int,Bus,0,286936.453,0,0.0,7,8,6,2,22,14,14641,52
2,0,23.29,0.0,1,Unknown,Work,Train,0,225340.493,0,0.0,10,10,4,0,7,17,5293,122
3,1,27.06,0.0,1,True,Work,Bus,0,239437.773,1,0.0,6,7,2,5,15,20,4860,2671
3,1,24.73,0.0,1,True,Work,Bus,0,209209.303,0,0.0,10,11,5,1,6,19,4860,15161
2,1,39.64,0.0,1,Unknown,Int,Train,0,890358.413,1,0.0,4,5,3,6,18,10,63,6142
2,1,41.41,0.0,1,Unknown,Int,Train,0,490859.053,0,0.0,7,7,5,4,12,19,5293,15161
2,0,32.21,0.0,1,Unknown,Work,Train,0,201726.76,1,0.0,2,2,4,6,20,12,5293,15161
2,1,47.12,0.27,1,Unknown,Int,Train,0,1417102.16,1,0.005730050933786078,3,4,3,5,20,10,5293,95
2,0,28.67,0.0,1,Unknown,Int,Train,0,3006132.32,1,0.0,2,4,6,6,12,17,5293,15161
4,0,36.64,0.0,1,Unknown,Work,Train,1,825689.463,1,0.0,10,11,2,5,13,23,1428,15161
3,0,48.04,0.0,1,True,Work,Bus,0,621888.383,0,0.0,6,6,2,2,17,13,97,530
2,0,23.31,0.0,1,Unknown,Int,Train,0,670399.637,1,0.0,7,8,5,6,10,16,5293,446
2,1,32.84,0.0,1,Unknown,Work,Train,0,853524.163,0,0.0,7,7,4,0,12,15,14641,45
3,0,27.16,0.0,1,True,Int,Bus,0,30941.367,0,0.0,5,5,0,1,0,15,1021,3607
3,1,50.27,0.0,1,True,Work,Bus,0,6836.66,0,0.0,7,7,0,0,14,12,14641,2671
3,0,24.73,0.0,1,True,Work,Bus,0,29862.587,1,0.0,9,9,4,5,2,18,14641,3607
2,1,23.48,0.0,1,Unknown,Work,Train,0,470732.18,0,0.0,7,7,2,0,20,10,1759,15161
2,0,31.21,0.0,1,Unknown,Int,Train,0,2504919.613,0,0.0,3,3,2,3,12,12,5293,122
3,1,24.73,0.0,1,True,Work,Bus,0,236158.493,0,0.0,10,10,5,1,9,15,4860,15161
3,0,24.32,0.0,1,True,Int,Bus,0,76069.047,0,0.0,5,5,2,3,12,15,3394,60
2,1,50.92,0.0,1,Unknown,Work,Train,0,1501397.923,0,0.0,2,3,6,2,22,12,380,6142
2,1,43.58,0.0,1,Unknown,Int,Train,0,1388767.1,0,0.0,10,10,4,0,0,22,5293,629
3,1,24.73,0.0,1,True,Work,Bus,0,124687.287,0,0.0,6,6,0,1,23,12,4860,15161
2,0,25.18,0.0,1,Unknown,Int,Train,0,1384091.45,0,0.0,3,3,0,2,23,23,14641,6142
2,0,37.36,0.0,1,Unknown,Int,Train,0,1705721.203,1,0.0,8,9,6,5,11,17,5293,446
3,1,52.6,0.0,1,True,Work,Bus,0,119336.76,0,0.0,8,8,6,0,21,11,1428,629
5,1,41.15,0.0,1,True,Work,Bus,1,178032.997,0,0.0,9,9,1,3,20,19,4860,63
3,0,24.73,0.0,1,True,Work,Bus,0,22821.607,1,0.0,8,8,6,6,8,2,4860,15161
2,0,31.48,0.0,1,Unknown,Int,Train,0,130508.18,0,0.0,7,7,2,3,23,11,14641,6142
2,1,57.25,0.0,1,Unknown,Int,Train,0,6429.493,1,0.0,3,3,5,5,9,7,883,6142
3,0,37.3,0.0,1,True,Work,Bus,0,168652.137,1,0.0,5,5,4,6,15,16,284,1510
3,0,24.32,0.0,1,True,Work,Bus,0,214190.523,1,0.0,4,4,3,5,23,12,14641,62
2,0,33.88,0.0,1,Unknown,Int,Train,0,421734.073,0,0.0,10,10,2,0,11,14,14641,1237
4,0,55.43,0.0,1,Unknown,Int,Train,1,1117657.36,0,0.0,8,9,5,4,16,18,14641,1311
5,0,31.22,0.0,1,True,Work,Bus,1,290817.213,0,0.0,5,5,5,2,8,23,3394,1237
2,0,59.66,0.0,1,Unknown,Int,Train,0,2618506.223,0,0.0,5,6,5,0,21,14,5293,15161
2,0,22.13,0.0,1,Unknown,Int,Train,0,1025188.657,0,0.0,8,9,6,4,13,16,14641,6142
2,0,24.77,0.0,1,Unknown,Int,Train,0,313110.023,0,0.0,10,10,3,0,14,23,52,1237
3,1,26.25,0.0,1,True,Work,Bus,0,21263.517,0,0.0,2,2,0,0,23,17,1072,15161
3,1,24.73,0.0,1,True,Work,Bus,0,219055.333,0,0.0,7,7,6,2,0,11,14641,3607
3,1,53.11,0.0,1,True,Int,Bus,0,107669.973,0,0.0,8,9,2,3,18,12,1021,1237
3,1,27.06,0.0,1,True,Work,Bus,0,20721.42,0,0.0,8,8,0,0,23,18,4860,2671
2,1,26.57,0.0,1,Unknown,Int,Train,0,212642.8,0,0.0,4,4,6,2,10,23,14641,571
2,0,44.95,0.0,1,Unknown,Int,Train,0,872979.443,0,0.0,6,7,6,2,20,18,14641,1327
2,1,22.61,0.0,1,Unknown,Work,Train,0,83812.687,0,0.0,9,9,3,4,21,22,14641,442
3,1,32.43,0.0,1,True,Int,Bus,0,284679.013,0,0.0,7,7,4,0,19,12,312,446
2,0,31.48,0.0,1,Unknown,Int,Train,0,1329197.01,1,0.0,9,10,5,6,23,14,14641,6142
2,0,25.07,0.0,1,Unknown,Work,Train,0,829286.147,0,0.0,2,3,6,2,14,23,5293,122
2,0,22.13,0.0,1,Unknown,Int,Train,0,46935.1,0,0.0,8,8,1,1,23,9,5293,15161
2,1,50.42,0.0,1,Unknown,Int,Train,0,1451257.61,0,0.0,2,2,1,4,18,23,14641,6142
5,0,36.69,0.0,1,True,Int,Bus,1,1132753.787,0,0.0,9,9,5,4,21,18,4860,1237
3,0,24.73,0.0,1,True,Work,Bus,0,121217.327,0,0.0,6,6,1,3,2,16,14641,3607
4,0,31.48,0.0,1,Unknown,Int,Train,1,752019.473,0,0.0,8,9,1,3,8,15,14641,6142
3,0,21.89,0.0,1,True,Work,Bus,0,49758.867,0,0.0,5,5,0,1,6,16,14641,846
4,1,36.89,0.0,1,Unknown,Int,Train,1,1794577.84,1,0.0,8,9,6,6,12,17,5293,9
3,1,21.89,0.0,1,True,Work,Bus,0,40693.523,1,0.0,7,7,6,6,23,12,1021,846
3,1,21.89,0.0,1,True,Int,Bus,0,70250.903,0,0.0,10,10,2,3,9,13,14641,340
